loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,delinq_2yrs,revol_util,total_acc
35000,60,0.2031,933.34,D,1 year,MORTGAGE,155000.0,Fully Paid,debt_consolidation,15.0,0,0.511,30
3000,36,0.079,93.88,A,10+ years,RENT,31200.0,Fully Paid,major_purchase,13.12,0,0.205,6
2100,36,0.1074,68.5,B,10+ years,MORTGAGE,60000.0,Charged Off,home_improvement,24.4,0,0.75699997,20
24000,60,0.1262,541.42,C,10+ years,RENT,87000.0,Charged Off,debt_consolidation,10.8,0,0.52900004,13
7000,36,0.0967,224.79,B,6 years,RENT,55000.0,Fully Paid,debt_consolidation,30.71,0,0.107,23
3500,36,0.26299998,141.58,E,,RENT,20400.0,Fully Paid,other,30.29,0,0.581,17
14125,36,0.1699,503.53,D,10+ years,MORTGAGE,93500.0,Fully Paid,debt_consolidation,6.3,2,0.38799998,40
10000,36,0.1409,342.22,B,< 1 year,RENT,29000.0,Fully Paid,debt_consolidation,31.75,0,0.766,16
15000,60,0.1776,378.95,D,7 years,MORTGAGE,80000.0,Fully Paid,credit_card,5.3,1,0.774,19
20000,60,0.0797,405.25,A,7 years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,13.53,0,0.093,57
16000,36,0.119899996,531.36,B,1 year,RENT,85000.0,Fully Paid,debt_consolidation,8.64,0,0.365,14
10000,36,0.1903,366.72,D,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,33.92,1,0.631,33
9300,36,0.079,291.0,A,2 years,RENT,39600.0,Fully Paid,credit_card,11.12,0,0.578,6
10000,36,0.0999,322.63,B,10+ years,MORTGAGE,31000.0,Fully Paid,credit_card,13.08,0,0.592,23
12800,36,0.2049,478.9,E,3 years,RENT,40000.0,Charged Off,other,16.74,0,0.689,16
8000,36,0.1114,262.45,B,10+ years,MORTGAGE,125000.0,Fully Paid,debt_consolidation,13.9,0,0.643,46
30000,36,0.079,938.71,A,2 years,MORTGAGE,140000.0,Fully Paid,credit_card,16.52,1,0.66199994,38
19200,36,0.1189,636.75,B,1 year,RENT,95000.0,Fully Paid,wedding,7.58,0,0.203,26
17175,36,0.1114,563.43,B,10+ years,MORTGAGE,72000.0,Fully Paid,credit_card,12.61,0,0.96699995,22
10800,36,0.0672,332.1,A,,MORTGAGE,63500.0,Fully Paid,debt_consolidation,20.34,0,0.0,15
12000,60,0.119899996,266.88,B,10+ years,RENT,240000.0,Fully Paid,debt_consolidation,5.17,1,0.295,19
5000,36,0.119899996,166.05,B,8 years,MORTGAGE,39000.0,Fully Paid,home_improvement,14.22,0,0.311,14
12000,60,0.16290002,293.67,C,2 years,MORTGAGE,90000.0,Charged Off,other,8.62,0,0.85300004,17
5000,36,0.1435,171.74,C,4 years,RENT,19968.0,Fully Paid,other,10.94,0,0.69699997,6
17000,36,0.158,596.0,C,,RENT,43000.0,Fully Paid,credit_card,22.42,0,0.641,23
10000,36,0.0721,309.74,A,8 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,17.06,0,0.23200001,28
8000,36,0.0962,256.72,B,3 years,RENT,40000.0,Fully Paid,debt_consolidation,24.57,0,0.482,15
15000,36,0.1074,489.24,B,5 years,RENT,48000.0,Fully Paid,debt_consolidation,18.36,0,0.665,20
10600,60,0.1776,267.79,D,2 years,MORTGAGE,35360.0,Fully Paid,credit_card,11.51,1,0.48400003,13
10000,60,0.1359,230.57,C,8 years,MORTGAGE,52998.0,Fully Paid,credit_card,7.11,0,0.598,9
14000,60,0.1042,300.37,B,9 years,MORTGAGE,38000.0,Fully Paid,credit_card,30.35,0,0.384,12
3550,36,0.1505,123.15,C,,RENT,11160.0,Fully Paid,debt_consolidation,10.97,0,0.345,8
7500,36,0.1305,252.89,B,10+ years,MORTGAGE,105000.0,Charged Off,major_purchase,10.37,0,0.99300003,25
9500,36,0.119899996,315.5,B,6 years,RENT,30000.0,Fully Paid,other,15.4,0,0.108,13
6500,36,0.0608,197.98,A,10+ years,RENT,60000.0,Fully Paid,other,28.5,0,0.315,27
35000,60,0.2049,936.86,E,10+ years,RENT,200000.0,Fully Paid,credit_card,20.98,3,0.542,38
35000,36,0.21450001,1326.73,D,10+ years,MORTGAGE,85000.0,Charged Off,debt_consolidation,14.06,0,0.84,20
18000,60,0.21450001,491.53,D,< 1 year,MORTGAGE,27000.0,Fully Paid,debt_consolidation,50.49,0,0.59900004,32
10000,36,0.1114,328.06,B,10+ years,RENT,37000.0,Fully Paid,debt_consolidation,30.52,0,0.799,18
35000,60,0.099300005,742.45,B,8 years,MORTGAGE,105000.0,Fully Paid,debt_consolidation,24.07,0,0.352,21
24000,60,0.158,581.09,C,8 years,RENT,85000.0,Fully Paid,debt_consolidation,8.25,1,0.759,14
33000,60,0.1903,856.59,D,8 years,RENT,87000.0,Charged Off,debt_consolidation,29.67,0,0.869,19
6000,36,0.070700005,185.46,A,9 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,26.73,0,0.16,35
10000,36,0.066199996,307.04,A,4 years,MORTGAGE,67000.0,Fully Paid,house,12.5,0,0.173,32
29000,60,0.1398,674.48,C,10+ years,MORTGAGE,78000.0,Charged Off,credit_card,14.58,0,0.444,17
10000,36,0.119899996,332.1,B,1 year,RENT,60000.0,Fully Paid,small_business,4.67,2,0.171,11
35000,60,0.2149,956.55,E,3 years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,12.31,0,0.708,36
8750,36,0.106400006,284.98,B,< 1 year,RENT,26200.0,Fully Paid,debt_consolidation,12.87,0,0.438,21
12000,60,0.1522,286.87,C,2 years,MORTGAGE,84000.0,Charged Off,debt_consolidation,14.62,0,0.33200002,15
20000,36,0.1417,685.21,C,6 years,MORTGAGE,95000.0,Fully Paid,debt_consolidation,20.1,1,0.355,32
6000,36,0.0762,186.97,A,10+ years,MORTGAGE,48000.0,Fully Paid,debt_consolidation,13.38,1,0.401,28
15000,36,0.0762,467.43,A,8 years,MORTGAGE,99750.0,Fully Paid,credit_card,9.11,0,0.648,18
20000,60,0.23629999,571.08,F,7 years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,28.83,0,0.77199996,29
6000,36,0.079,187.75,A,6 years,RENT,62000.0,Fully Paid,debt_consolidation,24.16,0,0.469,29
27700,60,0.1709,689.76,D,< 1 year,MORTGAGE,45000.0,Fully Paid,debt_consolidation,65.12,0,0.33,26
5000,36,0.158,175.3,C,2 years,RENT,32600.0,Fully Paid,debt_consolidation,24.04,0,0.59400004,21
6000,36,0.121199995,199.63,B,,RENT,48000.0,Fully Paid,credit_card,15.17,1,0.118999995,50
12875,36,0.121199995,428.38,B,5 years,RENT,45000.0,Fully Paid,debt_consolidation,12.45,0,0.77800006,18
15000,36,0.0999,483.94,B,,MORTGAGE,70000.0,Fully Paid,debt_consolidation,7.7,1,0.462,23
14000,36,0.094399996,448.07,B,2 years,MORTGAGE,153000.0,Fully Paid,credit_card,14.61,1,0.25100002,31
14000,36,0.1349,475.03,C,2 years,RENT,113000.0,Fully Paid,credit_card,5.98,0,0.936,15
1200,36,0.119899996,39.86,B,8 years,OWN,50000.0,Fully Paid,medical,16.71,1,0.383,15
25000,60,0.1285,566.91,B,10+ years,MORTGAGE,60000.0,Charged Off,debt_consolidation,19.0,0,0.283,26
13500,36,0.0729,418.64,A,2 years,RENT,74984.0,Fully Paid,debt_consolidation,14.82,0,0.374,28
9000,36,0.1155,297.0,B,10+ years,MORTGAGE,74000.0,Fully Paid,debt_consolidation,25.26,0,0.866,38
18000,36,0.0971,578.37,B,6 years,MORTGAGE,105000.0,Fully Paid,home_improvement,23.22,0,0.621,11
20000,36,0.121199995,665.44,B,4 years,MORTGAGE,64000.0,Fully Paid,debt_consolidation,21.68,1,0.395,46
8000,36,0.1042,259.72,B,9 years,MORTGAGE,53000.0,Fully Paid,debt_consolidation,7.74,0,0.742,10
20000,36,0.1359,679.58,C,1 year,RENT,110000.0,Fully Paid,debt_consolidation,21.05,2,0.41799998,22
18000,60,0.123500004,403.6,B,10+ years,MORTGAGE,52000.0,Fully Paid,credit_card,17.88,0,0.72800004,33
28000,36,0.094399996,896.14,B,2 years,RENT,60000.0,Charged Off,debt_consolidation,24.22,0,0.129,13
10000,36,0.1025,323.85,B,3 years,RENT,45000.0,Fully Paid,debt_consolidation,10.64,0,0.377,15
6000,36,0.0762,186.97,A,1 year,RENT,105000.0,Fully Paid,debt_consolidation,14.91,0,0.363,31
7200,36,0.1042,233.75,B,1 year,MORTGAGE,40000.0,Charged Off,debt_consolidation,12.57,2,0.417,24
10000,36,0.0971,321.32,B,10+ years,MORTGAGE,32000.0,Charged Off,debt_consolidation,29.51,0,0.289,28
16000,36,0.1709,571.17,D,10+ years,RENT,14000.0,Fully Paid,debt_consolidation,100.6,0,0.65599996,11
5000,36,0.1074,163.08,B,< 1 year,RENT,45000.0,Fully Paid,debt_consolidation,22.91,0,0.72199994,27
3625,36,0.17559999,130.26,D,3 years,RENT,30500.0,Fully Paid,debt_consolidation,15.66,1,0.466,22
1200,36,0.121199995,39.93,B,4 years,MORTGAGE,23000.0,Fully Paid,home_improvement,6.55,0,0.08,20
9325,36,0.121199995,310.26,B,4 years,MORTGAGE,47000.0,Fully Paid,debt_consolidation,32.2,0,0.589,52
15000,36,0.0971,481.97,B,10+ years,MORTGAGE,58000.0,Charged Off,debt_consolidation,17.17,0,0.338,27
20000,36,0.1855,728.58,D,10+ years,RENT,72500.0,Fully Paid,debt_consolidation,19.27,0,0.758,18
10000,36,0.070700005,309.1,A,8 years,RENT,60000.0,Fully Paid,debt_consolidation,18.32,0,0.32,18
4800,36,0.066199996,147.38,A,4 years,MORTGAGE,41000.0,Fully Paid,major_purchase,17.74,0,0.172,19
8000,36,0.1699,285.19,D,10+ years,MORTGAGE,53000.0,Fully Paid,other,10.42,7,0.942,31
20000,36,0.16290002,706.01,C,5 years,OWN,96000.0,Charged Off,debt_consolidation,4.26,5,0.856,33
4000,60,0.17989999,101.56,E,10+ years,MORTGAGE,119153.0,Fully Paid,car,8.06,0,0.458,22
19200,36,0.1099,628.5,B,,MORTGAGE,55000.0,Fully Paid,debt_consolidation,8.33,0,0.52,24
3250,36,0.0721,100.67,A,10+ years,OWN,53154.0,Charged Off,house,4.76,0,0.188,10
16000,36,0.060300004,486.97,A,4 years,MORTGAGE,65000.0,Fully Paid,home_improvement,6.74,0,0.061,9
9000,36,0.158,315.53,C,3 years,MORTGAGE,27000.0,Fully Paid,debt_consolidation,17.6,0,0.959,15
8500,36,0.15609999,297.21,C,1 year,RENT,25440.0,Fully Paid,debt_consolidation,23.87,0,0.537,27
4500,36,0.1155,148.5,B,6 years,OWN,15000.0,Fully Paid,debt_consolidation,12.72,0,0.337,8
10000,36,0.070700005,309.1,A,2 years,MORTGAGE,40000.0,Fully Paid,home_improvement,20.46,0,0.042,15
25000,60,0.119899996,390.86,B,8 years,RENT,60000.0,Fully Paid,debt_consolidation,15.6,0,0.572,14
5000,36,0.0729,155.05,A,3 years,OWN,50000.0,Fully Paid,debt_consolidation,13.2,0,0.373,22
15000,36,0.079,469.36,A,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,12.15,0,0.635,31
35000,36,0.1972,1295.74,D,10+ years,MORTGAGE,149857.0,Fully Paid,debt_consolidation,5.89,0,0.97099996,63
11000,36,0.1016,355.77,B,10+ years,MORTGAGE,138929.08,Fully Paid,credit_card,8.15,0,0.78400004,18
6000,60,0.0971,126.63,B,< 1 year,OWN,46610.0,Fully Paid,major_purchase,2.14,0,0.12100001,12
22000,36,0.0762,685.55,A,6 years,MORTGAGE,165000.0,Fully Paid,credit_card,9.71,0,0.33900002,28
12000,36,0.1359,407.75,C,3 years,MORTGAGE,54000.0,Fully Paid,debt_consolidation,31.89,0,0.145,42
18775,36,0.123500004,626.75,B,3 years,RENT,70000.0,Fully Paid,debt_consolidation,20.98,2,0.344,57
10000,36,0.1459,344.65,D,4 years,RENT,40000.0,Fully Paid,debt_consolidation,24.15,0,0.876,30
10000,36,0.1299,336.9,B,1 year,MORTGAGE,115000.0,Fully Paid,home_improvement,19.97,0,0.709,16
7200,36,0.094399996,230.44,B,5 years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,27.44,0,0.609,22
19750,36,0.171,705.13,C,1 year,MORTGAGE,45000.0,Fully Paid,debt_consolidation,15.39,0,0.527,24
35000,36,0.1408,1197.58,C,10+ years,MORTGAGE,90000.0,Charged Off,debt_consolidation,26.16,0,0.895,19
8400,36,0.1171,277.84,B,2 years,RENT,41000.0,Fully Paid,other,18.06,0,0.29,10
16000,60,0.205,428.37,E,10+ years,MORTGAGE,43500.0,Fully Paid,debt_consolidation,28.97,0,0.113000005,33
35000,60,0.2198,966.27,E,8 years,MORTGAGE,100000.0,Charged Off,debt_consolidation,14.0,1,0.91199994,27
18000,60,0.171,448.32,C,10+ years,RENT,45000.0,Charged Off,credit_card,23.33,0,0.875,12
6500,36,0.1099,212.78,B,10+ years,MORTGAGE,55605.0,Fully Paid,other,22.03,0,0.76,37
12000,36,0.1016,388.11,B,< 1 year,MORTGAGE,90000.0,Fully Paid,debt_consolidation,8.01,0,0.39900002,31
35000,60,0.2198,966.27,E,3 years,MORTGAGE,87000.0,Fully Paid,debt_consolidation,22.43,0,0.951,36
6000,36,0.079,187.75,A,2 years,RENT,55000.0,Fully Paid,credit_card,20.03,0,0.826,18
9950,36,0.1367,338.48,B,10+ years,OWN,55000.0,Fully Paid,credit_card,22.71,0,0.406,37
5600,36,0.1311,188.99,B,4 years,RENT,26000.0,Fully Paid,other,14.72,0,0.615,15
7000,36,0.1433,240.37,C,5 years,RENT,37000.0,Fully Paid,debt_consolidation,15.86,0,0.397,24
13600,36,0.060300004,413.93,A,6 years,RENT,27200.0,Fully Paid,debt_consolidation,8.34,0,0.218,29
9600,36,0.123500004,320.47,B,5 years,RENT,110000.0,Fully Paid,debt_consolidation,9.12,0,0.637,23
17000,36,0.1903,623.42,D,10+ years,RENT,61000.0,Charged Off,debt_consolidation,17.02,0,0.59,20
11000,60,0.119899996,244.64,B,,RENT,54000.0,Fully Paid,debt_consolidation,12.27,0,0.102,29
31475,60,0.237,900.0,F,10+ years,RENT,91426.0,Charged Off,debt_consolidation,21.02,0,0.833,42
10000,36,0.1409,342.22,B,4 years,RENT,92000.0,Fully Paid,debt_consolidation,26.17,0,0.686,39
8000,36,0.0797,250.59,A,9 years,RENT,93000.0,Charged Off,debt_consolidation,17.46,0,0.686,20
10800,36,0.1016,349.3,B,10+ years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,22.27,0,0.636,18
10000,36,0.1299,336.9,B,10+ years,MORTGAGE,106000.0,Fully Paid,debt_consolidation,16.46,0,0.515,25
7500,36,0.1221,249.87,B,10+ years,RENT,57996.0,Fully Paid,small_business,1.41,0,0.23799999,14
16000,36,0.119899996,531.36,B,4 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,8.19,0,0.546,23
13000,36,0.119899996,431.73,B,10+ years,RENT,40000.0,Fully Paid,debt_consolidation,20.94,0,0.564,23
9000,36,0.079,281.62,A,,MORTGAGE,45000.0,Fully Paid,debt_consolidation,8.75,1,0.513,31
25000,36,0.079,782.26,A,2 years,MORTGAGE,90000.0,Fully Paid,credit_card,11.18,0,0.631,27
13725,60,0.1709,341.77,D,3 years,RENT,120000.0,Fully Paid,credit_card,8.54,1,0.47,50
21000,36,0.1099,687.42,B,10+ years,MORTGAGE,93000.0,Fully Paid,debt_consolidation,23.1,1,0.352,54
20000,36,0.15100001,694.29,C,5 years,MORTGAGE,68000.0,Fully Paid,credit_card,24.6,1,0.80300003,36
2500,60,0.1149,54.97,B,3 years,RENT,50004.0,Fully Paid,other,9.46,0,0.001,22
12000,60,0.13229999,274.46,C,7 years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,11.72,0,0.541,18
20000,36,0.1408,684.33,C,10+ years,OWN,72000.0,Charged Off,debt_consolidation,7.42,2,0.953,11
32000,60,0.119899996,711.67,B,10+ years,MORTGAGE,170000.0,Fully Paid,debt_consolidation,11.79,1,0.56299996,20
30225,60,0.2049,809.05,E,1 year,MORTGAGE,105000.0,Fully Paid,major_purchase,13.02,6,0.67,26
15000,36,0.119899996,498.15,B,10+ years,RENT,115000.0,Fully Paid,credit_card,11.44,0,0.428,13
16000,36,0.1099,523.75,B,2 years,RENT,54329.0,Fully Paid,debt_consolidation,23.77,0,0.839,24
30000,60,0.24700001,875.28,G,10+ years,RENT,82065.0,Fully Paid,debt_consolidation,21.79,0,0.9,12
25000,36,0.1505,867.25,C,7 years,OWN,100000.0,Fully Paid,other,18.2,1,0.585,30
35000,60,0.2489,1025.05,F,10+ years,MORTGAGE,150000.0,Fully Paid,debt_consolidation,12.89,0,0.605,36
13000,60,0.2408,374.59,F,7 years,MORTGAGE,70000.0,Fully Paid,credit_card,10.61,1,0.473,26
20000,60,0.19520001,524.56,D,10+ years,MORTGAGE,78000.0,Fully Paid,credit_card,21.36,0,0.641,47
21750,60,0.1879,408.04,E,2 years,MORTGAGE,47000.0,Fully Paid,small_business,17.0,0,0.96300006,12
12000,36,0.1042,389.58,B,2 years,MORTGAGE,59000.0,Fully Paid,debt_consolidation,6.31,0,0.59599996,17
6000,36,0.099300005,193.41,B,5 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,8.74,0,0.556,19
4800,36,0.060300004,146.1,A,6 years,MORTGAGE,50000.0,Fully Paid,major_purchase,5.52,0,0.0,19
7500,36,0.1368,255.17,C,1 year,RENT,25000.0,Fully Paid,credit_card,19.34,0,0.927,11
10000,36,0.0797,313.23,A,9 years,RENT,110000.0,Fully Paid,debt_consolidation,1.84,0,0.316,11
2550,36,0.106400006,83.05,B,1 year,RENT,42000.0,Fully Paid,credit_card,6.63,0,0.35900003,10
4000,36,0.1505,138.76,C,10+ years,RENT,70000.0,Fully Paid,debt_consolidation,3.81,0,0.349,9
5000,36,0.1602,175.84,D,10+ years,RENT,94000.0,Fully Paid,debt_consolidation,6.81,1,0.96300006,13
2200,36,0.1359,74.76,C,< 1 year,MORTGAGE,47250.0,Fully Paid,home_improvement,25.22,1,0.568,39
11100,36,0.1114,364.14,B,10+ years,RENT,50000.0,Fully Paid,major_purchase,12.12,0,0.156,21
35000,36,0.171,1249.59,C,4 years,OWN,145000.0,Fully Paid,debt_consolidation,18.47,1,0.685,44
25200,60,0.099300005,534.56,B,2 years,MORTGAGE,149533.0,Fully Paid,credit_card,24.97,0,0.245,23
15250,36,0.060300004,464.15,A,6 years,MORTGAGE,68000.0,Fully Paid,credit_card,22.45,0,0.737,34
21725,36,0.16290002,766.91,C,5 years,RENT,89000.0,Fully Paid,credit_card,7.46,0,0.791,20
11700,36,0.16290002,413.02,C,4 years,RENT,60000.0,Fully Paid,major_purchase,6.74,0,0.68,23
20000,60,0.1999,529.77,E,1 year,RENT,86250.0,Fully Paid,debt_consolidation,21.86,1,0.888,26
30000,36,0.192,1102.72,D,10+ years,MORTGAGE,82000.0,Charged Off,debt_consolidation,20.66,2,0.44799998,24
25000,60,0.1398,461.67,C,9 years,MORTGAGE,45000.0,Charged Off,debt_consolidation,15.47,0,0.899,23
10000,36,0.053200003,301.15,A,4 years,OWN,62000.0,Fully Paid,debt_consolidation,16.14,0,0.29,21
27000,36,0.1903,990.13,D,2 years,MORTGAGE,75000.0,Charged Off,debt_consolidation,14.34,0,0.433,15
2650,36,0.0988,85.36,B,8 years,RENT,22240.0,Fully Paid,debt_consolidation,23.36,0,0.363,13
7000,36,0.0735,217.27,A,3 years,RENT,80000.0,Fully Paid,debt_consolidation,18.0,0,0.216,14
13725,36,0.121199995,456.66,B,5 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,20.68,0,0.619,28
20800,60,0.3099,685.66,G,6 years,RENT,65000.0,Fully Paid,debt_consolidation,26.1,0,0.39,28
24000,60,0.1042,514.91,B,9 years,RENT,59529.0,Charged Off,debt_consolidation,24.27,0,0.45700002,37
7000,36,0.066199996,214.93,A,3 years,RENT,52000.0,Fully Paid,credit_card,8.12,0,0.273,14
20000,36,0.0735,620.75,A,< 1 year,MORTGAGE,125000.0,Fully Paid,debt_consolidation,11.39,0,0.76199996,26
3000,36,0.1042,97.4,B,,RENT,16000.0,Charged Off,debt_consolidation,9.3,0,0.33400002,11
8900,36,0.121800005,296.37,B,2 years,RENT,49500.0,Fully Paid,debt_consolidation,12.68,0,0.618,15
15000,36,0.099300005,483.52,B,3 years,OWN,35000.0,Fully Paid,debt_consolidation,4.7,0,0.556,15
10000,36,0.053200003,301.15,A,8 years,MORTGAGE,111000.0,Fully Paid,small_business,15.01,0,0.15,26
3600,36,0.0608,109.65,A,6 years,OWN,42000.0,Fully Paid,credit_card,29.74,0,0.187,29
21200,36,0.0762,660.63,A,6 years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,11.89,1,0.348,39
4325,36,0.0774,135.03,A,4 years,OWN,95327.44,Fully Paid,medical,0.96,0,0.054,12
29625,36,0.0967,951.34,B,1 year,MORTGAGE,130000.0,Fully Paid,debt_consolidation,20.85,1,0.551,34
16000,60,0.1505,381.06,C,3 years,RENT,50000.0,Fully Paid,debt_consolidation,25.61,0,0.83199996,20
16000,60,0.106400006,345.02,B,10+ years,RENT,79000.0,Fully Paid,debt_consolidation,16.11,0,0.116000004,18
1000,36,0.1505,34.69,C,< 1 year,RENT,20000.0,Fully Paid,home_improvement,27.07,0,0.615,21
21000,36,0.0672,645.74,A,10+ years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,26.6,0,0.34,20
7500,36,0.158,262.94,C,4 years,RENT,60000.0,Fully Paid,credit_card,14.1,0,0.885,11
12000,60,0.1349,276.06,C,3 years,OWN,84996.0,Fully Paid,debt_consolidation,18.57,0,0.576,30
5000,36,0.1114,164.03,B,6 years,MORTGAGE,48000.0,Fully Paid,home_improvement,1.62,1,0.294,18
5000,36,0.066199996,153.52,A,10+ years,MORTGAGE,789000.0,Fully Paid,home_improvement,1.42,0,0.16700001,29
17500,60,0.1588,424.46,C,10+ years,MORTGAGE,43000.0,Charged Off,debt_consolidation,25.37,0,0.57,22
9600,36,0.1114,314.93,B,8 years,MORTGAGE,34450.0,Fully Paid,credit_card,6.06,0,0.77199996,13
21000,36,0.088999994,666.82,A,10+ years,MORTGAGE,137000.0,Fully Paid,credit_card,9.82,0,0.857,34
35000,36,0.0797,1096.29,A,10+ years,MORTGAGE,110000.0,Fully Paid,credit_card,18.6,0,0.504,22
21200,36,0.1727,758.69,C,10+ years,MORTGAGE,56000.0,Fully Paid,debt_consolidation,31.07,1,0.877,14
20050,60,0.1849,514.5,D,10+ years,MORTGAGE,51000.0,Charged Off,debt_consolidation,18.64,0,0.466,24
10000,36,0.1776,360.33,D,10+ years,MORTGAGE,54000.0,Fully Paid,debt_consolidation,13.53,1,0.507,28
16500,60,0.19049999,428.48,D,5 years,MORTGAGE,110000.0,Charged Off,debt_consolidation,10.05,0,0.732,18
25000,36,0.0762,779.04,A,10+ years,RENT,85000.0,Fully Paid,other,9.42,0,0.096999995,11
14300,60,0.19049999,371.35,D,8 years,RENT,40000.0,Charged Off,credit_card,5.31,0,0.583,18
16100,60,0.1368,371.96,C,7 years,MORTGAGE,45000.0,Charged Off,debt_consolidation,14.59,0,0.632,18
15000,36,0.088999994,476.3,A,8 years,MORTGAGE,175000.0,Fully Paid,home_improvement,5.79,0,0.561,22
1500,36,0.1071,48.91,B,3 years,RENT,42000.0,Fully Paid,other,18.14,0,0.638,6
35000,36,0.0797,1096.29,A,3 years,OWN,280000.0,Fully Paid,credit_card,15.27,0,0.737,35
25000,36,0.1505,867.25,C,< 1 year,RENT,52000.0,Fully Paid,debt_consolidation,13.82,0,0.36900002,23
5000,36,0.1091,163.49,B,< 1 year,RENT,70000.0,Charged Off,credit_card,21.7,0,0.89,9
5000,36,0.0672,153.75,A,,MORTGAGE,75000.0,Charged Off,major_purchase,9.11,0,0.161,39
30000,60,0.22950001,844.86,F,3 years,MORTGAGE,160000.0,Fully Paid,debt_consolidation,19.9,1,0.672,30
16000,36,0.0735,496.6,A,10+ years,RENT,42000.0,Fully Paid,debt_consolidation,10.91,0,0.511,14
11675,36,0.1409,399.54,B,8 years,MORTGAGE,59200.0,Fully Paid,debt_consolidation,29.55,0,0.29799998,63
8000,36,0.0735,248.3,A,10+ years,MORTGAGE,120000.0,Fully Paid,home_improvement,12.59,0,0.16299999,30
16000,36,0.1311,539.96,B,8 years,MORTGAGE,130000.0,Fully Paid,credit_card,17.01,0,0.98,20
4000,36,0.1602,140.67,C,,MORTGAGE,55000.0,Fully Paid,home_improvement,27.99,2,0.111999996,42
35000,60,0.1505,833.57,C,1 year,RENT,140000.0,Fully Paid,debt_consolidation,20.49,0,0.36099997,41
12000,36,0.053200003,361.38,A,1 year,MORTGAGE,300000.0,Fully Paid,major_purchase,2.81,0,0.432,19
9000,36,0.1262,301.61,C,2 years,RENT,36800.0,Fully Paid,other,8.82,0,0.131,3
8000,36,0.121199995,266.18,B,10+ years,MORTGAGE,50000.0,Fully Paid,home_improvement,17.35,0,0.335,31
20000,36,0.0762,623.23,A,10+ years,MORTGAGE,88000.0,Fully Paid,debt_consolidation,7.63,0,0.475,21
4750,36,0.1062,154.66,B,10+ years,RENT,24000.0,Fully Paid,home_improvement,24.9,1,0.19600001,22
6000,36,0.079,187.75,A,10+ years,MORTGAGE,85000.0,Fully Paid,home_improvement,19.99,0,0.515,20
10000,36,0.0721,309.74,A,,MORTGAGE,50000.0,Fully Paid,debt_consolidation,12.87,0,0.023,45
10000,60,0.3017,324.58,F,2 years,MORTGAGE,54000.0,Fully Paid,credit_card,24.73,0,0.216,34
24250,60,0.1149,533.2,B,10+ years,OWN,40000.0,Fully Paid,debt_consolidation,18.72,0,0.495,61
20000,36,0.1042,649.3,B,10+ years,MORTGAGE,68000.0,Fully Paid,debt_consolidation,34.93,0,0.45400003,40
20000,36,0.0762,623.23,A,5 years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,13.86,0,0.20799999,20
12000,36,0.0692,370.09,A,10+ years,MORTGAGE,145000.0,Fully Paid,debt_consolidation,3.53,0,0.14,34
16000,60,0.23629999,456.86,F,,RENT,45293.0,Fully Paid,other,6.62,0,0.48099998,9
14400,60,0.119899996,320.25,B,4 years,OWN,38000.0,Fully Paid,debt_consolidation,34.11,0,0.043,23
20000,36,0.119899996,664.2,B,10+ years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,4.87,1,0.401,20
5850,36,0.2485,232.14,E,,RENT,19570.0,Charged Off,debt_consolidation,22.7,0,0.94,4
11000,36,0.1433,377.72,C,7 years,OWN,40600.0,Fully Paid,debt_consolidation,31.45,0,0.597,13
4900,36,0.1359,166.5,C,10+ years,MORTGAGE,74700.0,Fully Paid,major_purchase,26.59,1,0.384,23
6000,36,0.1359,203.88,C,1 year,RENT,50000.0,Fully Paid,debt_consolidation,17.86,0,0.884,27
8000,36,0.1409,273.78,B,10+ years,MORTGAGE,80000.0,Fully Paid,home_improvement,11.26,1,0.685,21
11500,36,0.2245,441.88,F,9 years,RENT,81521.86,Fully Paid,debt_consolidation,18.21,0,0.90400004,26
